id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1031035415868924649,https://www.airbnb.com/rooms/1031035415868924649,20241230155630,2024-12-30,city scrape,Blue Moonrise Hotel Suit oda,Enjoy easy access to popular shops and restaurants from this charming place to stay.,,https://a0.muscache.com/pictures/miso/Hosting-1031035415868924649/original/52fc1a84-4cb4-4c56-bb1d-36ea435882a7.jpeg,547060662,https://www.airbnb.com/users/show/547060662,Kemal,2023-11-18,,,within an hour,100%,83%,f,https://a0.muscache.com/im/pictures/user/01861fea-6e78-40dc-9def-a1f5fdd4b571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/01861fea-6e78-40dc-9def-a1f5fdd4b571.jpg?aki_policy=profile_x_medium,,6,7,"['email', 'phone']",t,t,,Beyoglu,,41.023700218759735,28.97577993655651,Room in hotel,Private room,2,1.0,1 bath,1.0,1.0,"[""Heating"", ""Pocket wifi"", ""Room-darkening shades"", ""Paid parking off premises"", ""Shampoo"", ""Air conditioning"", ""Hair dryer"", ""Exterior security cameras on property"", ""Smoke alarm"", ""First aid kit"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Self check-in"", ""Carbon monoxide alarm"", ""Building staff"", ""Essentials"", ""Ethernet connection"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Dedicated workspace"", ""Fire extinguisher"", ""Shower gel"", ""Clothing storage"", ""Hot water"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""TV"", ""Smoking allowed"", ""Wifi""]","$2,877.00",1,365,1.0,1.0,28.0,731.0,1.0,487.1,,t,9,30,43,62,2024-12-30,1,1,0,2024-08-04,2024-08-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,t,6,0,6,0,0.2
16488109,https://www.airbnb.com/rooms/16488109,20241230155630,2024-12-31,city scrape,Cozy Flat in the Heart of Istanbul - Cihangir,"A comfortable and cozy apartment in one of Istanbul's trendiest neighborhoods. The flat is situated on Siraselviler street overlooking the street and feels very spacious. The building, unlike many others in the area, has an elevator which provides  easy access to the apartment. The flat is on the 5th floor.","Only a few minutes walk to the Taksim Square, the apartment is surrounded with delightful cafes, restaurants and bars. It is also a very artsy neighborhood where  galleries, authentic shops and theaters are located.",https://a0.muscache.com/pictures/06b21f1d-b3c9-4cef-97ba-7f451d6555d9.jpg,108266292,https://www.airbnb.com/users/show/108266292,Suay,2016-12-23,"Istanbul, Turkey","I am an IT professional, currently working as a consultant. I love reading, traveling, animals and nature. ",,,65%,f,https://a0.muscache.com/im/pictures/user/31c61bfd-d25f-49bc-bd42-84e4ce22325e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/31c61bfd-d25f-49bc-bd42-84e4ce22325e.jpg?aki_policy=profile_x_medium,,1,5,"['email', 'phone']",t,t,"Beyoğlu, İstanbul, Turkey",Beyoglu,,41.03364944458008,28.98423194885254,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Heating"", ""TV with standard cable"", ""Paid parking off premises"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Hair dryer"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Long term stays allowed"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Washer"", ""Coffee maker"", ""Stove"", ""Hangers"", ""Dedicated workspace"", ""Fire extinguisher"", ""Elevator"", ""Shower gel"", ""Hot water"", ""Luggage dropoff allowed"", ""Oven"", ""Cooking basics"", ""Smoking allowed"", ""Wifi""]","$2,022.00",100,100,100.0,100.0,100.0,100.0,100.0,100.0,,t,29,59,89,364,2024-12-31,92,5,0,2017-02-23,2024-09-28,4.87,4.9,4.79,4.97,4.95,4.87,4.86,,f,1,1,0,0,0.96
1240306208184693082,https://www.airbnb.com/rooms/1240306208184693082,20241230155630,2024-12-31,city scrape,comfortable,Stop at this oasis of tranquility and take a break and unwind.,,https://a0.muscache.com/pictures/hosting/Hosting-1240306208184693082/original/d4d56934-8e44-4cb3-90c7-a5764ee4b7eb.jpeg,532441746,https://www.airbnb.com/users/show/532441746,Esma,2023-08-17,"İstanbul, Turkey",,within an hour,98%,85%,f,https://a0.muscache.com/im/pictures/user/User-532441746/original/32dc1b96-3720-4686-a5ed-5eb317bb66d0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-532441746/original/32dc1b96-3720-4686-a5ed-5eb317bb66d0.jpeg?aki_policy=profile_x_medium,,5,5,['phone'],t,t,,Beyoglu,,41.03980984838476,28.9794718573482,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Ar\u00e7elik  refrigerator"", ""Outdoor shower"", ""Central heating"", ""Air conditioning"", ""Hair dryer"", ""Exterior security cameras on property"", ""Smoke alarm"", ""First aid kit"", ""Kitchen"", ""Cleaning products"", ""Extra pillows and blankets"", ""Paid washer"", ""Hot water kettle"", ""Hangers"", ""Fire extinguisher"", ""Other gas stove"", ""Hot water"", ""TV"", ""Wifi""]",$960.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,14,34,62,337,2024-12-31,13,13,1,2024-09-15,2024-12-19,4.62,4.46,4.69,4.54,4.77,4.62,4.69,18-2433,f,5,5,0,0,3.61
53355555,https://www.airbnb.com/rooms/53355555,20241230155630,2024-12-30,previous scrape,"شقة عائلية بخدمات ممتازة في موقع حيوي "" جمهورية ""","- Close to restaurants and cafes <br />- Close to transportation "" Metrops"" <br />- 2 minutes from Mahalla Republic Square<br />- Bottom of the complex many hypermarkets and other services<br />- The family complex is privileged and has safe areas for children's play<br />- The space is spacious and comfortable <br />- the fully equipped space and other needs",,https://a0.muscache.com/pictures/miso/Hosting-53355555/original/a1ec5174-01c1-4231-9764-1cc92f58c110.jpeg,432000262,https://www.airbnb.com/users/show/432000262,Alraya,2021-11-15,,,,,,f,https://a0.muscache.com/im/pictures/user/722dca32-47a1-4d37-942e-55f566ac9d4b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/722dca32-47a1-4d37-942e-55f566ac9d4b.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Esenyurt,,41.020008,28.654152,Entire rental unit,Entire home/apt,5,,2 baths,2.0,,"[""Fire extinguisher"", ""Washer"", ""Free parking on premises"", ""Smoke alarm"", ""Exercise equipment"", ""TV"", ""Smoking allowed"", ""Fire pit"", ""Indoor fireplace"", ""Wifi"", ""Kitchen"", ""Pool"", ""Air conditioning""]",,100,365,100.0,100.0,1125.0,1125.0,100.0,1125.0,,t,30,60,90,90,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0,
1214177869999960839,https://www.airbnb.com/rooms/1214177869999960839,20241230155630,2024-12-31,city scrape,2 I BR Stylish Garden Cihangir,"This spacious 2 BR apartment in Beyoğlu, Cihangir features 100 m² of modern living space and a unique backyard. Enjoy barbecues with friends, and delightful dinners at our 3-meter solid wood table. For children, there’s  a large toy cabinet. A high chair and baby bed are available. Have fun at the pub next door. Hold meetings with our projector. The apartment includes a rustic bathroom, large work desk, and 60-inch TV. Just a 3-minute walk to the tram, making city exploration easy.",Kazancı Yokuşu is centrally located in Beyoglu Cihangir. It is within walking distance to Galataport and nearby cafes. Kazancı Yokuşu offers easy access to historical and tourist sites. There is a tram stop nearby.,https://a0.muscache.com/pictures/airflow/Hosting-1214177869999960839/original/f6951e65-817e-44bb-9856-772fc42f62d4.jpg,202245660,https://www.airbnb.com/users/show/202245660,Musa,2018-07-14,"Beyoğlu, Turkey","Hello! I'm Musa, a 29-year-old Airbnb host in Istanbul. With 6 years of experience, I provide exceptional hospitality and explore diverse cultures. Portfolio: 10+ curated homes, options for preferences. Enjoy guest interaction, sharing insights about our city. Let's embark on a memorable journey together! Welcome to Istanbul.!",within an hour,100%,98%,,https://a0.muscache.com/im/pictures/user/User-202245660/original/07622a39-8b67-4945-ad05-bbc9119cc25a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-202245660/original/07622a39-8b67-4945-ad05-bbc9119cc25a.jpeg?aki_policy=profile_x_medium,,24,68,"['email', 'phone']",t,t,"Beyoğlu, İstanbul, Turkey",Beyoglu,,41.03295,28.98647,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,2.0,"[""Heating"", ""High chair"", ""Pocket wifi"", ""Barbecue utensils"", ""BBQ grill"", ""Freezer"", ""Toaster"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Baking sheet"", ""Microwave"", ""Hair dryer"", ""Portable fans"", ""Smoke alarm"", ""First aid kit"", ""Exercise equipment"", ""Coffee"", ""Pets allowed"", ""Blender"", ""Kitchen"", ""Patio or balcony"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Wine glasses"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Bathtub"", ""Cleaning products"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Washer"", ""Coffee maker"", ""Game console"", ""Stove"", ""Backyard"", ""Ethernet connection"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Fire extinguisher"", ""Shower gel"", ""Clothing storage"", ""Conditioner"", ""Hot water"", ""Crib"", ""Bread maker"", ""Drying rack for clothing"", ""Dining table"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Outdoor dining area"", ""Smoking allowed"", ""Board games"", ""Outdoor furniture""]","$9,156.00",2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,23,53,83,358,2024-12-31,6,6,0,2024-08-12,2024-09-23,4.67,4.83,4.5,5.0,5.0,4.83,4.83,Exempt,t,12,12,0,0,1.27
1170872769483973386,https://www.airbnb.com/rooms/1170872769483973386,20241230155630,2024-12-31,city scrape,Buyukcekme Sahilde Kisa Dönem,Suitable for Seasonal Families for the Summer Term will be given on a Weekly Monthly,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MDg3Mjc2OTQ4Mzk3MzM4Ng%3D%3D/original/d46cf54f-e4a8-402e-b8c1-2a0db19d7992.jpeg,280958102,https://www.airbnb.com/users/show/280958102,Onur,2019-07-31,"İstanbul, Turkey",,,,67%,f,https://a0.muscache.com/im/pictures/user/833f97f1-f9f8-46d4-8036-426688a4d7b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/833f97f1-f9f8-46d4-8036-426688a4d7b2.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Buyukcekmece,,41.01887332919264,28.60064785927534,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,0.0,"[""Central heating"", ""Lake access"", ""Iron"", ""Beach access \u2013 Beachfront"", ""First aid kit"", ""Radiant heating"", ""Kitchen"", ""Bed linens"", ""Essentials"", ""Extra pillows and blankets"", ""Mosquito net"", ""Washer"", ""Free parking on premises"", ""Hangers"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""TV"", ""Wifi"", ""Private backyard""]","$2,000.00",100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,29,59,89,269,2024-12-31,0,0,0,,,,,,,,,,,f,2,2,0,0,
920371860425710643,https://www.airbnb.com/rooms/920371860425710643,20241230155630,2024-12-30,city scrape,Room near to metro&cehavir mall,"A room with two beds that can accommodate two people, close to public transportation and the shopping center",,https://a0.muscache.com/pictures/miso/Hosting-920371860425710643/original/565e0fbe-6c66-4433-9717-c4364173a808.jpeg,419959280,https://www.airbnb.com/users/show/419959280,Tamer,2021-08-24,"İstanbul, Turkey",,within an hour,100%,56%,f,https://a0.muscache.com/im/pictures/user/User-419959280/original/c996ddb5-ad8d-4fef-8e57-091360eb7dfa.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-419959280/original/c996ddb5-ad8d-4fef-8e57-091360eb7dfa.jpeg?aki_policy=profile_x_medium,,3,5,['phone'],t,t,,Sisli,,41.058799,28.99399399999999,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,2.0,"[""Heating"", ""Washer"", ""Host greets you"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door"", ""Refrigerator"", ""Dedicated workspace""]",$353.00,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,29,59,89,270,2024-12-30,2,0,0,2023-08-13,2023-08-24,4.5,5.0,4.0,5.0,4.5,4.5,5.0,,f,3,0,3,0,0.12
1213812394557076150,https://www.airbnb.com/rooms/1213812394557076150,20241230155630,2024-12-31,city scrape,Tiny Room with Balcony,"Enjoy a great stay in your tiny apartment in this mansion, one of the historic bay houses of Kadıköy. <br />The apartment is entirely yours. It's completely renovated, but you can feel the soul of this historic mansion with the building entrance, stairs, and high ceilings. Even if the apartment is small, the high ceilings always give you a spacious feeling. With its bustling and central location, the grocery store, transportation, food and drink and entertainment will be just a 2-3-minute walk away.",,https://a0.muscache.com/pictures/miso/Hosting-934038664416206229/original/5ab072e6-4739-4873-9533-63e13bf5606a.jpeg,372505699,https://www.airbnb.com/users/show/372505699,Tugba,2020-10-19,"İstanbul, Turkey","Okul hayatımda ve sonrasında sırt çantalı bir gezgin olamamak pişmanlık duyduğum bir deneyim. Bu yüzden evlerimin neredeyse hepsi sırt çantalı gezginler için dizayn edilmiş. İyi konum, işlevsellik ve biraz da benden detaylardan oluşuyor. Öğrenme tutkusunun ve merakının peşinden giden herkese hayranım. Şehrime ve evime hoşgeldiniz.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-372505699/original/aac0c0b3-bed4-4425-a5b2-05fe3c5ebd47.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-372505699/original/aac0c0b3-bed4-4425-a5b2-05fe3c5ebd47.jpeg?aki_policy=profile_x_medium,,29,31,"['email', 'phone']",t,t,,Kadikoy,,40.99407,29.02782,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Heating"", ""Room-darkening shades"", ""Paid parking off premises"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Hair dryer"", ""Kitchen"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Wine glasses"", ""Dishes and silverware"", ""Self check-in"", ""Long term stays allowed"", ""Essentials"", ""Smart lock"", ""Coffee maker"", ""Hot water kettle"", ""Hangers"", ""Shower gel"", ""Clothing storage"", ""Hot water"", ""Smoking allowed"", ""Wifi"", ""Outdoor furniture""]","$1,184.00",2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,5,14,44,312,2024-12-31,3,3,0,2024-09-15,2024-09-29,4.67,5.0,4.0,4.33,5.0,4.33,4.0,Exempt,t,29,29,0,0,0.83
44724266,https://www.airbnb.com/rooms/44724266,20241230155630,2024-12-30,previous scrape,Deluxe double room near İstiklal street,"Our hotel is walking distance to Galata tower and Istlal street. Free wifi is available in our hotel. It is also located near many public transportation stops (metro, bus, ferry, tram ). We will be happy to welcome you with our hotel, which is the most comfortable 24/7 hotel in one of the attractions of Istanbul where you can stay comfortably with your family.",,https://a0.muscache.com/pictures/e666682c-1729-496c-9402-66bdc464b976.jpg,328330551,https://www.airbnb.com/users/show/328330551,Fuat,2020-01-17,"İstanbul, Turkey","
",,,100%,f,https://a0.muscache.com/im/pictures/user/1f63c852-e01e-493f-af30-b67ff3fb7b08.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1f63c852-e01e-493f-af30-b67ff3fb7b08.jpg?aki_policy=profile_x_medium,,31,34,"['email', 'phone']",t,t,,Beyoglu,,41.02572,28.97054,Room in boutique hotel,Private room,2,,1 bath,1.0,,"[""Heating"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Crib"", ""Hair dryer"", ""Smoke alarm"", ""Shampoo"", ""TV"", ""Wifi"", ""Hangers"", ""Dedicated workspace"", ""Iron"", ""Self check-in""]",,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,,t,5,10,25,58,2024-12-30,9,0,0,2021-08-22,2022-04-04,4.56,4.44,4.56,4.56,4.56,4.89,4.44,,t,30,0,30,0,0.22
919318656270610916,https://www.airbnb.com/rooms/919318656270610916,20241230155630,2024-12-31,city scrape,Green House with 6 bedrooms,"This flat in super central location in Beşiktaş, but also more silence part. <br /><br />There are 6 bedrooms, 1 bathroom, 1 big kitchen 2 balcony. Unfortunately we haven't living space. Only there are a dining table in kitchen for 8 person. <br /><br />All bedrooms has double bed working table. <br /><br />You will feel yourself in home. Flat is fit for big families. Party and pets not allowed. <br /><br />See you soon 🤗",,https://a0.muscache.com/pictures/miso/Hosting-919318656270610916/original/8adfc651-9d8f-404d-9541-cb34a38f88af.jpeg,220284020,https://www.airbnb.com/users/show/220284020,Buğra,2018-10-12,"İstanbul, Turkey","Hello, i am Buğra, from Turkey. İ am a PHD Student about international Relations. 
İ love travel, camping and photograph. İ have a lot of experince and funny stories. İ love meet with new people, if i have free time, i can show you some part of city. 

in our home, you will feel completely relax and like your home. ;)",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/58404d09-9d77-4369-850e-8fe8fb15df8b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/58404d09-9d77-4369-850e-8fe8fb15df8b.jpg?aki_policy=profile_x_medium,,10,12,"['email', 'phone']",t,t,,Besiktas,,41.046488900108166,29.005279739964788,Entire rental unit,Entire home/apt,6,1.0,1 bath,6.0,6.0,"[""Room-darkening shades"", ""Central heating"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""First aid kit"", ""Kitchen"", ""Bed linens"", ""Body soap"", ""Clothing storage: closet and wardrobe"", ""Dishes and silverware"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Washer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Shower gel"", ""Conditioner"", ""Hot water"", ""Drying rack for clothing"", ""Cooking basics"", ""Wifi""]","$2,994.00",30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,183,2024-12-31,6,1,0,2023-07-23,2024-08-29,4.5,4.33,4.67,4.67,4.67,4.5,4.33,Exempt,t,9,9,0,0,0.34
689794637975945203,https://www.airbnb.com/rooms/689794637975945203,20241230155630,2024-12-31,city scrape,PRIVATE ROOM W/ BOSPHORUS VIEW AND ROOFTOP TERRACE,"This is a private room in an apartment. I live in the same apt. and there are three more rooms for Airbnb guests, and there are cats living with us. 🐱<br /><br />The room has a Bosphorus view by windows. There is a double bed, a study table, a clothe hanger, a dresser and a seat in the room. It gets lots of sunlight.<br /><br />The apt. is in Baltalimanı. It is 7 min. away from seaside by walking. It is on the hill. It has a terrace with amazing Bosphorus view.<br /><br />Taksim Square is 40 min. by public transport.",,https://a0.muscache.com/pictures/53d77720-4dda-4b91-a538-802adaa65c37.jpg,241317285,https://www.airbnb.com/users/show/241317285,Mertbey,2019-02-05,"İstanbul, Turkey",Hi. I am a 32 years old mathematician living in Istanbul. I enjoy discovering new cultures and I am passionate about photography.,within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/a3205ca3-21ef-450a-a2f1-76ead156caf7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a3205ca3-21ef-450a-a2f1-76ead156caf7.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,Sariyer,,41.09521,29.05121,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Coffee maker: drip coffee maker, french press"", ""Barbecue utensils"", ""BBQ grill"", ""Freezer"", ""Toaster"", ""Room-darkening shades"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Bidet"", ""Single level home"", ""City skyline view"", ""Iron"", ""Baking sheet"", ""Microwave"", ""Hair dryer"", ""Portable fans"", ""First aid kit"", ""Shared patio or balcony"", ""Exercise equipment"", ""Blender"", ""Kitchen"", ""Lock on bedroom door"", ""Bed linens"", ""Wine glasses"", ""Refrigerator"", ""Dishes and silverware"", ""Dishwasher"", ""Resort access"", ""Self check-in"", ""Long term stays allowed"", ""Building staff"", ""Extra pillows and blankets"", ""Mosquito net"", ""Clothing storage: dresser"", ""Bluetooth sound system"", ""Trash compactor"", ""Free washer \u2013 In unit"", ""Hangers"", ""Hot water kettle"", ""Stainless steel gas stove"", ""Dedicated workspace"", ""Fire extinguisher"", ""Sea view"", ""Hot water"", ""Luggage dropoff allowed"", ""Drying rack for clothing"", ""Dining table"", ""Books and reading material"", ""Cooking basics"", ""Wifi \u2013 43 Mbps"", ""Oven"", ""Outdoor dining area"", ""Board games"", ""Outdoor furniture""]","$1,214.00",2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,28,58,88,355,2024-12-31,56,26,1,2022-08-25,2024-12-07,4.93,4.89,4.8,4.86,4.96,4.7,4.95,Exempt,f,5,0,5,0,1.95
1005000890855759396,https://www.airbnb.com/rooms/1005000890855759396,20241230155630,2024-12-31,city scrape,Trendy Comfort Suit with Terrace  (1+1),"We offer you a trendy comfort to enjoy modern life. Equipped with the perfect combination of the bedroom, lounge and terrace, this stylish accommodation space offers an unforgettable experience for you.<br />Modern design and convenience come together in this private space. The spacious bedroom offers a specially designed space for you to relax, while the stylish lounge is the ideal place to have a fun time for your guests. In addition, the terrace area offers you an outdoor space where you can enjoy the city;","We are 100 meters from the bull statue, we are on the street of the chicken world",https://a0.muscache.com/pictures/miso/Hosting-1005000890855759396/original/e8adc5da-0dc0-42c5-8ac1-0f1e5be43ec4.jpeg,542411646,https://www.airbnb.com/users/show/542411646,İlhami,2023-10-18,,,within an hour,86%,61%,f,https://a0.muscache.com/im/pictures/user/ee80c732-0c47-409a-9c12-757d0d911117.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ee80c732-0c47-409a-9c12-757d0d911117.jpg?aki_policy=profile_x_medium,,5,5,['phone'],t,t,"Kadıköy, İstanbul, Turkey",Kadikoy,,40.990557990057646,29.0296655211685,Entire serviced apartment,Entire home/apt,5,1.0,1 bath,1.0,2.0,"[""Carbon monoxide alarm"", ""Fire extinguisher"", ""Washer"", ""Children\u2019s books and toys"", ""Exterior security cameras on property"", ""Smoke alarm"", ""First aid kit"", ""TV"", ""Outdoor dining area"", ""Wifi"", ""Air conditioning"", ""City skyline view"", ""Paid parking on premises"", ""Dedicated workspace""]","$4,357.00",1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,26,56,86,361,2024-12-31,2,1,0,2023-10-28,2024-11-04,5.0,4.5,4.5,4.5,5.0,5.0,4.5,Exempt,f,5,1,4,0,0.14
1178061462962138810,https://www.airbnb.com/rooms/1178061462962138810,20241230155630,2024-12-31,city scrape,Şile’de 2+0 denize 5 dakika no2,"Walking distance to the sea and walking distance to the public transportation station, our central 2+0 apartment has a kitchen",,https://a0.muscache.com/pictures/hosting/Hosting-1178061462962138810/original/9c0bcb91-6fb6-4938-b427-b71a9bdc091a.jpeg,547994888,https://www.airbnb.com/users/show/547994888,Valeria,2023-11-24,"Şile, Turkey",,within an hour,100%,88%,f,https://a0.muscache.com/im/pictures/user/User-547994888/original/dcd2be02-ad86-4cad-9d95-866b056c53f1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-547994888/original/dcd2be02-ad86-4cad-9d95-866b056c53f1.jpeg?aki_policy=profile_x_medium,,5,6,"['email', 'phone']",t,t,,Sile,,41.16561,29.59448,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Fire extinguisher"", ""Beach access \u2013 Beachfront"", ""Exterior security cameras on property"", ""Smoke alarm"", ""TV"", ""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Air conditioning""]","$2,428.00",1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,29,59,89,269,2024-12-31,0,0,0,,,,,,,,,,TRB-20617,f,5,4,1,0,
